1, 0.00052
51, 0.12220
101, 0.28103
151, 0.45030
201, 0.63902
251, 0.81871
301, 1.01871
351, 1.21823
401, 1.41923
451, 1.61708
501, 1.83337
551, 2.04574
601, 2.26298
651, 2.47035
701, 2.69352
751, 2.92172
801, 3.12721
851, 3.35735
901, 3.58934
951, 3.81712
